找不到  ： stx: CUnit-2.1.3-8.el7.x86_64.rpm 
找不到  ： stx: CUnit-devel-2.1.3-8.el7.x86_64.rpm 
找不到  ： stx: fcgi-devel-2.4.0-25.el7.x86_64.rpm 
版本一致：stx: fedfs-utils-devel-0.10.5-0.el7.x86_64.rpm           ---  centos: fedfs-utils-devel-0.10.5-0.el7.aarch64.rpm
版本一致：stx: fedfs-utils-lib-0.10.5-0.el7.x86_64.rpm             ---  centos: fedfs-utils-lib-0.10.5-0.el7.aarch64.rpm
版本一致：stx: fedfs-utils-nsdbparams-0.10.5-0.el7.x86_64.rpm      ---  centos: fedfs-utils-nsdbparams-0.10.5-0.el7.aarch64.rpm
版本一致：stx: file-5.11-35.el7.x86_64.rpm                         ---  centos: file-5.11-35.el7.aarch64.rpm
版本一致：stx: file-devel-5.11-35.el7.x86_64.rpm                   ---  centos: file-devel-5.11-35.el7.aarch64.rpm
版本一致：stx: file-libs-5.11-35.el7.x86_64.rpm                    ---  centos: file-libs-5.11-35.el7.aarch64.rpm
版本一致：stx: filesystem-3.2-25.el7.x86_64.rpm                    ---  centos: filesystem-3.2-25.el7.aarch64.rpm
版本一致：stx: findutils-4.5.11-6.el7.x86_64.rpm                   ---  centos: findutils-4.5.11-6.el7.aarch64.rpm
版本一致：stx: fipscheck-1.4.1-6.el7.x86_64.rpm                    ---  centos: fipscheck-1.4.1-6.el7.aarch64.rpm
版本一致：stx: fipscheck-devel-1.4.1-6.el7.x86_64.rpm              ---  centos: fipscheck-devel-1.4.1-6.el7.aarch64.rpm
版本一致：stx: fipscheck-lib-1.4.1-6.el7.x86_64.rpm                ---  centos: fipscheck-lib-1.4.1-6.el7.aarch64.rpm
版本一致：stx: flac-libs-1.3.0-5.el7_1.x86_64.rpm                  ---  centos: flac-libs-1.3.0-5.el7.centos.aarch64.rpm
版本一致：stx: flex-2.5.37-6.el7.x86_64.rpm                        ---  centos: flex-2.5.37-6.el7.aarch64.rpm
版本一致：stx: fontconfig-2.13.0-4.3.el7.x86_64.rpm                ---  centos: fontconfig-2.13.0-4.3.el7.aarch64.rpm
版本一致：stx: fontconfig-devel-2.13.0-4.3.el7.x86_64.rpm          ---  centos: fontconfig-devel-2.13.0-4.3.el7.aarch64.rpm
版本一致：stx: freetype-2.8-12.el7.x86_64.rpm                      ---  centos: freetype-2.8-12.el7.aarch64.rpm
版本一致：stx: freetype-devel-2.8-12.el7.x86_64.rpm                ---  centos: freetype-devel-2.8-12.el7.aarch64.rpm
版本一致：stx: fribidi-1.0.2-1.el7.x86_64.rpm                      ---  centos: fribidi-1.0.2-1.el7.aarch64.rpm
版本一致：stx: fribidi-devel-1.0.2-1.el7.x86_64.rpm                ---  centos: fribidi-devel-1.0.2-1.el7.aarch64.rpm
版本一致：stx: fuse-2.9.2-11.el7.x86_64.rpm                        ---  centos: fuse-2.9.2-11.el7.aarch64.rpm
版本一致：stx: fuse-devel-2.9.2-11.el7.x86_64.rpm                  ---  centos: fuse-devel-2.9.2-11.el7.aarch64.rpm
版本一致：stx: fuse-libs-2.9.2-11.el7.x86_64.rpm                   ---  centos: fuse-libs-2.9.2-11.el7.aarch64.rpm
版本一致：stx: gamin-0.1.10-16.el7.x86_64.rpm                      ---  centos: gamin-0.1.10-16.el7.aarch64.rpm
版本一致：stx: gamin-devel-0.1.10-16.el7.x86_64.rpm                ---  centos: gamin-devel-0.1.10-16.el7.aarch64.rpm
版本一致：stx: gawk-4.0.2-4.el7_3.1.x86_64.rpm                     ---  centos: gawk-4.0.2-4.el7_3.1.aarch64.rpm
版本一致：stx: gc-7.2d-7.el7.x86_64.rpm                            ---  centos: gc-7.2d-7.el7.aarch64.rpm
版本一致：stx: gcc-4.8.5-36.el7.x86_64.rpm                         ---  centos: gcc-4.8.5-36.el7.aarch64.rpm
版本一致：stx: gcc-c++-4.8.5-36.el7.x86_64.rpm                     ---  centos: gcc-c++-4.8.5-36.el7.aarch64.rpm
版本一致：stx: gd-2.0.35-26.el7.x86_64.rpm                         ---  centos: gd-2.0.35-26.el7.aarch64.rpm
版本一致：stx: gdb-7.6.1-114.el7.x86_64.rpm                        ---  centos: gdb-7.6.1-114.el7.aarch64.rpm
版本一致：stx: gdbm-1.10-8.el7.x86_64.rpm                          ---  centos: gdbm-1.10-8.el7.aarch64.rpm
版本一致：stx: gdbm-devel-1.10-8.el7.x86_64.rpm                    ---  centos: gdbm-devel-1.10-8.el7.aarch64.rpm
版本一致：stx: gdisk-0.8.10-2.el7.x86_64.rpm                       ---  centos: gdisk-0.8.10-2.el7.aarch64.rpm
版本一致：stx: gdk-pixbuf2-2.36.12-3.el7.x86_64.rpm                ---  centos: gdk-pixbuf2-2.36.12-3.el7.aarch64.rpm
版本一致：stx: gdk-pixbuf2-devel-2.36.12-3.el7.x86_64.rpm          ---  centos: gdk-pixbuf2-devel-2.36.12-3.el7.aarch64.rpm
版本一致：stx: genisoimage-1.1.11-25.el7.x86_64.rpm                ---  centos: genisoimage-1.1.11-25.el7.aarch64.rpm
版本一致：stx: gettext-0.19.8.1-2.el7.x86_64.rpm                   ---  centos: emacs-gettext-0.19.8.1-2.el7.noarch.rpm
版本一致：stx: gettext-devel-0.19.8.1-2.el7.x86_64.rpm             ---  centos: gettext-devel-0.19.8.1-2.el7.aarch64.rpm
版本一致：stx: gettext-libs-0.19.8.1-2.el7.x86_64.rpm              ---  centos: gettext-libs-0.19.8.1-2.el7.aarch64.rpm
版本一致：stx: ghostscript-9.07-31.el7_6.3.x86_64.rpm              ---  centos: ghostscript-9.07-31.el7.aarch64.rpm
版本一致：stx: giflib-4.1.6-9.el7.x86_64.rpm                       ---  centos: giflib-4.1.6-9.el7.aarch64.rpm
名称一致：stx: git-1.8.3.1-20.el7.x86_64.rpm                       ---  centos: git-1.8.3.1-19.el7.aarch64.rpm
名称一致：stx: glade-devel-3.20.0-1.el7.x86_64.rpm                 ---  centos: glade-devel-3.22.1-1.el7.aarch64.rpm
名称一致：stx: glade-libs-3.20.0-1.el7.x86_64.rpm                  ---  centos: glade-libs-3.22.1-1.el7.aarch64.rpm
版本一致：stx: glib-networking-2.56.1-1.el7.x86_64.rpm             ---  centos: glib-networking-2.56.1-1.el7.aarch64.rpm
版本一致：stx: glib2-2.56.1-2.el7.x86_64.rpm                       ---  centos: glib2-2.56.1-2.el7.aarch64.rpm
版本一致：stx: glib2-devel-2.56.1-2.el7.x86_64.rpm                 ---  centos: glib2-devel-2.56.1-2.el7.aarch64.rpm
版本一致：stx: glibc-2.17-260.el7.x86_64.rpm                       ---  centos: glibc-2.17-260.el7.aarch64.rpm
版本一致：stx: glibc-common-2.17-260.el7.x86_64.rpm                ---  centos: glibc-common-2.17-260.el7.aarch64.rpm
版本一致：stx: glibc-devel-2.17-260.el7.x86_64.rpm                 ---  centos: glibc-devel-2.17-260.el7.aarch64.rpm
版本一致：stx: glibc-headers-2.17-260.el7.x86_64.rpm               ---  centos: glibc-headers-2.17-260.el7.aarch64.rpm
版本一致：stx: glibc-static-2.17-260.el7.x86_64.rpm                ---  centos: glibc-static-2.17-260.el7.aarch64.rpm
名称一致：stx: glusterfs-5.2-1.el7.x86_64.rpm                      ---  centos: glusterfs-3.12.2-18.el7.aarch64.rpm
名称一致：stx: glusterfs-api-5.2-1.el7.x86_64.rpm                  ---  centos: glusterfs-api-3.12.2-18.el7.aarch64.rpm
名称一致：stx: glusterfs-api-devel-5.2-1.el7.x86_64.rpm            ---  centos: glusterfs-api-devel-3.12.2-18.el7.aarch64.rpm
名称一致：stx: glusterfs-cli-5.2-1.el7.x86_64.rpm                  ---  centos: glusterfs-cli-3.12.2-18.el7.aarch64.rpm
名称一致：stx: glusterfs-client-xlators-5.2-1.el7.x86_64.rpm       ---  centos: glusterfs-client-xlators-3.12.2-18.el7.aarch64.rpm
名称一致：stx: glusterfs-devel-5.2-1.el7.x86_64.rpm                ---  centos: glusterfs-devel-3.12.2-18.el7.aarch64.rpm
找不到  ： stx: glusterfs-extra-xlators-5.2-1.el7.x86_64.rpm 
名称一致：stx: glusterfs-fuse-5.2-1.el7.x86_64.rpm                 ---  centos: glusterfs-fuse-3.12.2-18.el7.aarch64.rpm
名称一致：stx: glusterfs-libs-5.2-1.el7.x86_64.rpm                 ---  centos: glusterfs-libs-3.12.2-18.el7.aarch64.rpm
找不到  ： stx: glusterfs-server-5.2-1.el7.x86_64.rpm 
版本一致：stx: gmp-6.0.0-15.el7.x86_64.rpm                         ---  centos: gmp-6.0.0-15.el7.aarch64.rpm
版本一致：stx: gmp-devel-6.0.0-15.el7.x86_64.rpm                   ---  centos: gmp-devel-6.0.0-15.el7.aarch64.rpm
版本一致：stx: gnu-efi-3.0.8-2.el7.x86_64.rpm                      ---  centos: gnu-efi-3.0.8-2.el7.aarch64.rpm
版本一致：stx: gnu-efi-devel-3.0.8-2.el7.x86_64.rpm                ---  centos: gnu-efi-devel-3.0.8-2.el7.aarch64.rpm
版本一致：stx: gnupg2-2.0.22-5.el7_5.x86_64.rpm                    ---  centos: gnupg2-2.0.22-5.el7_5.aarch64.rpm
版本一致：stx: gnutls-3.3.29-8.el7.x86_64.rpm                      ---  centos: gnutls-3.3.29-8.el7.aarch64.rpm
版本一致：stx: gnutls-c++-3.3.29-8.el7.x86_64.rpm                  ---  centos: gnutls-c++-3.3.29-8.el7.aarch64.rpm
版本一致：stx: gnutls-dane-3.3.29-8.el7.x86_64.rpm                 ---  centos: gnutls-dane-3.3.29-8.el7.aarch64.rpm
版本一致：stx: gnutls-devel-3.3.29-8.el7.x86_64.rpm                ---  centos: gnutls-devel-3.3.29-8.el7.aarch64.rpm
版本一致：stx: gnutls-utils-3.3.29-8.el7.x86_64.rpm                ---  centos: gnutls-utils-3.3.29-8.el7.aarch64.rpm
找不到  ： stx: go-bindata-3.0.7-9.gita0ff256.el7.x86_64.rpm 
版本一致：stx: gobject-introspection-1.56.1-1.el7.x86_64.rpm       ---  centos: gobject-introspection-1.56.1-1.el7.aarch64.rpm
版本一致：stx: gobject-introspection-devel-1.56.1-1.el7.x86_64..&gt;  ---  centos: gobject-introspection-devel-1.56.1-1.el7.aarch64.rpm
找不到  ： stx: golang-1.11.2-3.el7.x86_64.rpm 
找不到  ： stx: golang-bin-1.11.2-3.el7.x86_64.rpm 
找不到  ： stx: golang-github-cpuguy83-go-md2man-1.0.4-4.el7.x8..&gt; 
找不到  ： stx: golang-race-1.11.2-3.el7.x86_64.rpm 
找不到  ： stx: golang-shared-1.11.2-3.el7.x86_64.rpm 
版本一致：stx: gperf-3.0.4-8.el7.x86_64.rpm                        ---  centos: gperf-3.0.4-8.el7.aarch64.rpm
版本一致：stx: gperftools-devel-2.6.1-1.el7.x86_64.rpm             ---  centos: gperftools-devel-2.6.1-1.el7.aarch64.rpm
版本一致：stx: gperftools-libs-2.6.1-1.el7.x86_64.rpm              ---  centos: gperftools-libs-2.6.1-1.el7.aarch64.rpm
版本一致：stx: gpgme-1.3.2-5.el7.x86_64.rpm                        ---  centos: gpgme-1.3.2-5.el7.aarch64.rpm
版本一致：stx: gpm-1.20.7-5.el7.x86_64.rpm                         ---  centos: gpm-1.20.7-5.el7.aarch64.rpm
版本一致：stx: gpm-devel-1.20.7-5.el7.x86_64.rpm                   ---  centos: gpm-devel-1.20.7-5.el7.aarch64.rpm
版本一致：stx: gpm-libs-1.20.7-5.el7.x86_64.rpm                    ---  centos: gpm-libs-1.20.7-5.el7.aarch64.rpm
版本一致：stx: graphite2-1.3.10-1.el7_3.x86_64.rpm                 ---  centos: graphite2-1.3.10-1.el7_3.aarch64.rpm
版本一致：stx: graphite2-devel-1.3.10-1.el7_3.x86_64.rpm           ---  centos: graphite2-devel-1.3.10-1.el7_3.aarch64.rpm
版本一致：stx: graphviz-2.30.1-21.el7.x86_64.rpm                   ---  centos: graphviz-2.30.1-21.el7.aarch64.rpm
版本一致：stx: grep-2.20-3.el7.x86_64.rpm                          ---  centos: grep-2.20-3.el7.aarch64.rpm
版本一致：stx: groff-1.22.2-8.el7.x86_64.rpm                       ---  centos: groff-1.22.2-8.el7.aarch64.rpm
版本一致：stx: groff-base-1.22.2-8.el7.x86_64.rpm                  ---  centos: groff-base-1.22.2-8.el7.aarch64.rpm
版本一致：stx: gsettings-desktop-schemas-3.28.0-2.el7.x86_64.rpm   ---  centos: gsettings-desktop-schemas-3.28.0-2.el7.aarch64.rpm
版本一致：stx: gsm-1.0.13-11.el7.x86_64.rpm                        ---  centos: gsm-1.0.13-11.el7.aarch64.rpm
版本一致：stx: gssproxy-0.7.0-21.el7.x86_64.rpm                    ---  centos: gssproxy-0.7.0-21.el7.aarch64.rpm
版本一致：stx: gstreamer-0.10.36-7.el7.x86_64.rpm                  ---  centos: gstreamer-0.10.36-7.el7.aarch64.rpm
版本一致：stx: gstreamer-plugins-base-0.10.36-10.el7.x86_64.rpm    ---  centos: gstreamer-plugins-base-0.10.36-10.el7.aarch64.rpm
版本一致：stx: gstreamer-plugins-good-0.10.31-13.el7.x86_64.rpm    ---  centos: gstreamer-plugins-good-0.10.31-13.el7.aarch64.rpm
版本一致：stx: gstreamer-tools-0.10.36-7.el7.x86_64.rpm            ---  centos: gstreamer-tools-0.10.36-7.el7.aarch64.rpm
版本一致：stx: gtk-doc-1.28-2.el7.x86_64.rpm                       ---  centos: gtk-doc-1.28-2.el7.aarch64.rpm
版本一致：stx: gtk-update-icon-cache-3.22.30-3.el7.x86_64.rpm      ---  centos: gtk-update-icon-cache-3.22.30-3.el7.aarch64.rpm
版本一致：stx: gtk2-2.24.31-1.el7.x86_64.rpm                       ---  centos: gtk2-2.24.31-1.el7.aarch64.rpm
版本一致：stx: gtk2-devel-2.24.31-1.el7.x86_64.rpm                 ---  centos: gtk2-devel-2.24.31-1.el7.aarch64.rpm
版本一致：stx: gtk3-3.22.30-3.el7.x86_64.rpm                       ---  centos: gtk3-3.22.30-3.el7.aarch64.rpm
版本一致：stx: gtk3-devel-3.22.30-3.el7.x86_64.rpm                 ---  centos: gtk3-devel-3.22.30-3.el7.aarch64.rpm
版本一致：stx: gtk3-devel-docs-3.22.30-3.el7.x86_64.rpm            ---  centos: gtk3-devel-docs-3.22.30-3.el7.aarch64.rpm
版本一致：stx: guile-2.0.9-5.el7.x86_64.rpm                        ---  centos: guile-2.0.9-5.el7.aarch64.rpm
版本一致：stx: gzip-1.5-10.el7.x86_64.rpm                          ---  centos: gzip-1.5-10.el7.aarch64.rpm
版本一致：stx: hardlink-1.0-19.el7.x86_64.rpm                      ---  centos: hardlink-1.0-19.el7.aarch64.rpm
版本一致：stx: harfbuzz-1.7.5-2.el7.x86_64.rpm                     ---  centos: harfbuzz-1.7.5-2.el7.aarch64.rpm
版本一致：stx: harfbuzz-devel-1.7.5-2.el7.x86_64.rpm               ---  centos: harfbuzz-devel-1.7.5-2.el7.aarch64.rpm
版本一致：stx: harfbuzz-icu-1.7.5-2.el7.x86_64.rpm                 ---  centos: harfbuzz-icu-1.7.5-2.el7.aarch64.rpm
找不到  ： stx: hdf5-1.8.13-7.el7.x86_64.rpm 
找不到  ： stx: hdf5-mpich-1.8.13-7.el7.x86_64.rpm 
找不到  ： stx: hdf5-openmpi-1.8.13-7.el7.x86_64.rpm 
版本一致：stx: hdparm-9.43-5.el7.x86_64.rpm                        ---  centos: hdparm-9.43-5.el7.aarch64.rpm
找不到  ： stx: hiredis-0.12.1-1.el7.x86_64.rpm 
找不到  ： stx: hiredis-devel-0.12.1-1.el7.x86_64.rpm 
版本一致：stx: hivex-1.3.10-6.9.el7.x86_64.rpm                     ---  centos: hivex-1.3.10-6.9.el7.aarch64.rpm
版本一致：stx: hmaccalc-0.9.13-4.el7.x86_64.rpm                    ---  centos: hmaccalc-0.9.13-4.el7.aarch64.rpm
版本一致：stx: hostname-3.13-3.el7.x86_64.rpm                      ---  centos: hostname-3.13-3.el7.aarch64.rpm
版本一致：stx: httpd-2.4.6-88.el7.centos.x86_64.rpm                ---  centos: httpd-2.4.6-88.el7.centos.aarch64.rpm
版本一致：stx: httpd-tools-2.4.6-88.el7.centos.x86_64.rpm          ---  centos: httpd-tools-2.4.6-88.el7.centos.aarch64.rpm
版本一致：stx: hwdata-0.252-9.1.el7.x86_64.rpm                     ---  centos: hwdata-0.252-9.1.el7.aarch64.rpm
版本一致：stx: hwloc-libs-1.11.8-4.el7.x86_64.rpm                  ---  centos: hwloc-libs-1.11.8-4.el7.aarch64.rpm
版本一致：stx: ima-evm-utils-1.1-2.el7.x86_64.rpm                  ---  centos: ima-evm-utils-1.1-2.el7.aarch64.rpm
版本一致：stx: ima-evm-utils-devel-1.1-2.el7.x86_64.rpm            ---  centos: ima-evm-utils-devel-1.1-2.el7.aarch64.rpm
版本一致：stx: infiniband-diags-2.0.0-2.el7.x86_64.rpm             ---  centos: infiniband-diags-2.0.0-2.el7.aarch64.rpm
找不到  ： stx: infinipath-psm-3.3-26_g604758e_open.2.el7.x86_6..&gt; 
找不到  ： stx: influxdb-0.9.5.1-1.x86_64.rpm 
版本一致：stx: info-5.1-5.el7.x86_64.rpm                           ---  centos: info-5.1-5.el7.aarch64.rpm
版本一致：stx: iperf3-3.1.7-2.el7.x86_64.rpm                       ---  centos: iperf3-3.1.7-2.el7.aarch64.rpm
版本一致：stx: ipmitool-1.8.18-7.el7.x86_64.rpm                    ---  centos: ipmitool-1.8.18-7.el7.aarch64.rpm
版本一致：stx: iproute-4.11.0-14.el7.x86_64.rpm                    ---  centos: iproute-4.11.0-14.el7.aarch64.rpm
版本一致：stx: iprutils-2.4.16.1-1.el7.x86_64.rpm                  ---  centos: iprutils-2.4.16.1-1.el7.aarch64.rpm
名称一致：stx: ipset-6.38-3.el7_6.x86_64.rpm                       ---  centos: ipset-6.38-2.el7.aarch64.rpm
名称一致：stx: ipset-libs-6.38-3.el7_6.x86_64.rpm                  ---  centos: ipset-libs-6.38-2.el7.aarch64.rpm
版本一致：stx: iptables-1.4.21-28.el7.x86_64.rpm                   ---  centos: iptables-1.4.21-28.el7.aarch64.rpm
版本一致：stx: iptables-services-1.4.21-28.el7.x86_64.rpm          ---  centos: iptables-services-1.4.21-28.el7.aarch64.rpm
版本一致：stx: iptables-utils-1.4.21-28.el7.x86_64.rpm             ---  centos: iptables-utils-1.4.21-28.el7.aarch64.rpm
版本一致：stx: iputils-20160308-10.el7.x86_64.rpm                  ---  centos: iputils-20160308-10.el7.aarch64.rpm
版本一致：stx: iscsi-initiator-utils-6.2.0.874-10.el7.x86_64.rpm   ---  centos: iscsi-initiator-utils-6.2.0.874-10.el7.aarch64.rpm
版本一致：stx: iscsi-initiator-utils-iscsiuio-6.2.0.874-10.el7..&gt;  ---  centos: iscsi-initiator-utils-iscsiuio-6.2.0.874-10.el7.aarch64.rpm
版本一致：stx: isomd5sum-1.0.10-5.el7.x86_64.rpm                   ---  centos: isomd5sum-1.0.10-5.el7.aarch64.rpm
找不到  ： stx: ivykis-0.36.3-1.el7.x86_64.rpm 
找不到  ： stx: ivykis-devel-0.36.3-1.el7.x86_64.rpm 
版本一致：stx: jansson-2.10-1.el7.x86_64.rpm                       ---  centos: jansson-2.10-1.el7.aarch64.rpm
版本一致：stx: jasper-devel-1.900.1-33.el7.x86_64.rpm              ---  centos: jasper-devel-1.900.1-33.el7.aarch64.rpm
版本一致：stx: jasper-libs-1.900.1-33.el7.x86_64.rpm               ---  centos: jasper-libs-1.900.1-33.el7.aarch64.rpm
名称一致：stx: java-1.8.0-openjdk-1.8.0.191.b12-1.el7_6.x86_64..&gt;  ---  centos: java-1.8.0-openjdk-1.8.0.181-7.b13.el7.aarch64.rpm
名称一致：stx: java-1.8.0-openjdk-devel-1.8.0.191.b12-1.el7_6...&gt;  ---  centos: java-1.8.0-openjdk-devel-1.8.0.181-7.b13.el7.aarch64.rpm
名称一致：stx: java-1.8.0-openjdk-headless-1.8.0.191.b12-1.el7..&gt;  ---  centos: java-1.8.0-openjdk-headless-1.8.0.181-7.b13.el7.aarch64.rpm
版本一致：stx: jbigkit-libs-2.0-11.el7.x86_64.rpm                  ---  centos: jbigkit-libs-2.0-11.el7.aarch64.rpm
找不到  ： stx: jq-1.5-1.el7.x86_64.rpm 
版本一致：stx: js-1.8.5-20.el7.x86_64.rpm                          ---  centos: js-1.8.5-20.el7.aarch64.rpm
版本一致：stx: json-c-0.11-4.el7_0.x86_64.rpm                      ---  centos: json-c-0.11-4.el7_0.aarch64.rpm
版本一致：stx: json-c-devel-0.11-4.el7_0.x86_64.rpm                ---  centos: json-c-devel-0.11-4.el7_0.aarch64.rpm
版本一致：stx: json-glib-1.4.2-2.el7.x86_64.rpm                    ---  centos: json-glib-1.4.2-2.el7.aarch64.rpm
版本一致：stx: json-glib-devel-1.4.2-2.el7.x86_64.rpm              ---  centos: json-glib-devel-1.4.2-2.el7.aarch64.rpm
版本一致：stx: kbd-1.15.5-15.el7.x86_64.rpm                        ---  centos: kbd-1.15.5-15.el7.aarch64.rpm
版本一致：stx: kde-filesystem-4-47.el7.x86_64.rpm                  ---  centos: kde-filesystem-4-47.el7.aarch64.rpm
名称一致：stx: kernel-headers-3.10.0-957.12.2.el7.x86_64.rpm       ---  centos: kernel-headers-4.14.0-115.el7a.0.1.aarch64.rpm
版本一致：stx: kexec-tools-2.0.15-21.el7.x86_64.rpm                ---  centos: kexec-tools-2.0.15-21.el7.aarch64.rpm
版本一致：stx: keyutils-1.5.8-3.el7.x86_64.rpm                     ---  centos: keyutils-1.5.8-3.el7.aarch64.rpm
版本一致：stx: keyutils-libs-1.5.8-3.el7.x86_64.rpm                ---  centos: keyutils-libs-1.5.8-3.el7.aarch64.rpm
版本一致：stx: keyutils-libs-devel-1.5.8-3.el7.x86_64.rpm          ---  centos: keyutils-libs-devel-1.5.8-3.el7.aarch64.rpm
版本一致：stx: kmod-20-23.el7.x86_64.rpm                           ---  centos: kmod-20-23.el7.aarch64.rpm
版本一致：stx: kmod-devel-20-23.el7.x86_64.rpm                     ---  centos: kmod-devel-20-23.el7.aarch64.rpm
版本一致：stx: kmod-libs-20-23.el7.x86_64.rpm                      ---  centos: kmod-libs-20-23.el7.aarch64.rpm
名称一致：stx: kpartx-0.4.9-119.el7.x86_64.rpm                     ---  centos: kpartx-0.4.9-123.el7.aarch64.rpm
版本一致：stx: krb5-devel-1.15.1-34.el7.x86_64.rpm                 ---  centos: krb5-devel-1.15.1-34.el7.aarch64.rpm
版本一致：stx: krb5-libs-1.15.1-34.el7.x86_64.rpm                  ---  centos: krb5-libs-1.15.1-34.el7.aarch64.rpm
版本一致：stx: lapack-3.4.2-8.el7.x86_64.rpm                       ---  centos: lapack-3.4.2-8.el7.aarch64.rpm
找不到  ： stx: lbzip2-2.5-1.el7.x86_64.rpm 
版本一致：stx: lcms2-2.6-3.el7.x86_64.rpm                          ---  centos: lcms2-2.6-3.el7.aarch64.rpm
版本一致：stx: ldns-1.6.16-10.el7.x86_64.rpm                       ---  centos: ldns-1.6.16-10.el7.aarch64.rpm
版本一致：stx: less-458-9.el7.x86_64.rpm                           ---  centos: less-458-9.el7.aarch64.rpm
找不到  ： stx: leveldb-1.12.0-11.el7.x86_64.rpm 
找不到  ： stx: leveldb-devel-1.12.0-11.el7.x86_64.rpm 
版本一致：stx: libICE-1.0.9-9.el7.x86_64.rpm                       ---  centos: libICE-1.0.9-9.el7.aarch64.rpm
版本一致：stx: libICE-devel-1.0.9-9.el7.x86_64.rpm                 ---  centos: libICE-devel-1.0.9-9.el7.aarch64.rpm
版本一致：stx: libSM-1.2.2-2.el7.x86_64.rpm                        ---  centos: libSM-1.2.2-2.el7.aarch64.rpm
版本一致：stx: libSM-devel-1.2.2-2.el7.x86_64.rpm                  ---  centos: libSM-devel-1.2.2-2.el7.aarch64.rpm
版本一致：stx: libX11-1.6.5-2.el7.x86_64.rpm                       ---  centos: libX11-1.6.5-2.el7.aarch64.rpm
版本一致：stx: libX11-devel-1.6.5-2.el7.x86_64.rpm                 ---  centos: libX11-devel-1.6.5-2.el7.aarch64.rpm
版本一致：stx: libXau-1.0.8-2.1.el7.x86_64.rpm                     ---  centos: libXau-1.0.8-2.1.el7.aarch64.rpm
版本一致：stx: libXau-devel-1.0.8-2.1.el7.x86_64.rpm               ---  centos: libXau-devel-1.0.8-2.1.el7.aarch64.rpm
版本一致：stx: libXaw-1.0.13-4.el7.x86_64.rpm                      ---  centos: libXaw-1.0.13-4.el7.aarch64.rpm
版本一致：stx: libXcomposite-0.4.4-4.1.el7.x86_64.rpm              ---  centos: libXcomposite-0.4.4-4.1.el7.aarch64.rpm
版本一致：stx: libXcomposite-devel-0.4.4-4.1.el7.x86_64.rpm        ---  centos: libXcomposite-devel-0.4.4-4.1.el7.aarch64.rpm
版本一致：stx: libXcursor-1.1.15-1.el7.x86_64.rpm                  ---  centos: libXcursor-1.1.15-1.el7.aarch64.rpm
版本一致：stx: libXcursor-devel-1.1.15-1.el7.x86_64.rpm            ---  centos: libXcursor-devel-1.1.15-1.el7.aarch64.rpm
版本一致：stx: libXdamage-1.1.4-4.1.el7.x86_64.rpm                 ---  centos: libXdamage-1.1.4-4.1.el7.aarch64.rpm
版本一致：stx: libXdamage-devel-1.1.4-4.1.el7.x86_64.rpm           ---  centos: libXdamage-devel-1.1.4-4.1.el7.aarch64.rpm
版本一致：stx: libXext-1.3.3-3.el7.x86_64.rpm                      ---  centos: libXext-1.3.3-3.el7.aarch64.rpm
版本一致：stx: libXext-devel-1.3.3-3.el7.x86_64.rpm                ---  centos: libXext-devel-1.3.3-3.el7.aarch64.rpm
版本一致：stx: libXfixes-5.0.3-1.el7.x86_64.rpm                    ---  centos: libXfixes-5.0.3-1.el7.aarch64.rpm
版本一致：stx: libXfixes-devel-5.0.3-1.el7.x86_64.rpm              ---  centos: libXfixes-devel-5.0.3-1.el7.aarch64.rpm
版本一致：stx: libXfont-1.5.4-1.el7.x86_64.rpm                     ---  centos: libXfont-1.5.4-1.el7.aarch64.rpm
版本一致：stx: libXft-2.3.2-2.el7.x86_64.rpm                       ---  centos: libXft-2.3.2-2.el7.aarch64.rpm
版本一致：stx: libXft-devel-2.3.2-2.el7.x86_64.rpm                 ---  centos: libXft-devel-2.3.2-2.el7.aarch64.rpm
版本一致：stx: libXi-1.7.9-1.el7.x86_64.rpm                        ---  centos: libXi-1.7.9-1.el7.aarch64.rpm
版本一致：stx: libXi-devel-1.7.9-1.el7.x86_64.rpm                  ---  centos: libXi-devel-1.7.9-1.el7.aarch64.rpm
版本一致：stx: libXinerama-1.1.3-2.1.el7.x86_64.rpm                ---  centos: libXinerama-1.1.3-2.1.el7.aarch64.rpm
版本一致：stx: libXinerama-devel-1.1.3-2.1.el7.x86_64.rpm          ---  centos: libXinerama-devel-1.1.3-2.1.el7.aarch64.rpm
版本一致：stx: libXmu-1.1.2-2.el7.x86_64.rpm                       ---  centos: libXmu-1.1.2-2.el7.aarch64.rpm
版本一致：stx: libXpm-3.5.12-1.el7.x86_64.rpm                      ---  centos: libXpm-3.5.12-1.el7.aarch64.rpm
版本一致：stx: libXpm-devel-3.5.12-1.el7.x86_64.rpm                ---  centos: libXpm-devel-3.5.12-1.el7.aarch64.rpm
版本一致：stx: libXrandr-1.5.1-2.el7.x86_64.rpm                    ---  centos: libXrandr-1.5.1-2.el7.aarch64.rpm
版本一致：stx: libXrandr-devel-1.5.1-2.el7.x86_64.rpm              ---  centos: libXrandr-devel-1.5.1-2.el7.aarch64.rpm
版本一致：stx: libXrender-0.9.10-1.el7.x86_64.rpm                  ---  centos: libXrender-0.9.10-1.el7.aarch64.rpm
版本一致：stx: libXrender-devel-0.9.10-1.el7.x86_64.rpm            ---  centos: libXrender-devel-0.9.10-1.el7.aarch64.rpm
